heure,zone,catr,grav,lat,long
14,2,4,1,43.8274,4.3534
14,2,4,3,43.8274,4.3534
14,2,4,4,43.8274,4.3534
17,2,4,1,45.74331,4.84055
17,2,4,4,45.74331,4.84055
18,2,4,4,43.83221,4.358
11,2,4,1,45.75803,4.84371
11,2,4,3,45.75803,4.84371
17,2,4,1,43.70087,7.25405
17,2,4,4,43.70087,7.25405
07,2,4,1,45.76364,4.86181
07,2,4,4,45.76364,4.86181
23,2,4,1,45.78075009,4.80851294
23,2,4,4,45.78075009,4.80851294
18,2,4,1,48.901236,2.352112
18,2,4,4,48.901236,2.352112
17,2,4,1,48.835111,2.268165
17,2,4,4,48.835111,2.268165
18,2,4,1,45.76017,4.83064
18,2,4,4,45.76017,4.83064
17,2,4,1,48.823425,2.310274
17,2,4,4,48.823425,2.310274
07,1,2,4,16.22111,-61.52168
15,2,4,1,48.84261,2.32795
15,2,4,4,48.84261,2.32795
19,1,2,1,16.24842,-61.52742
19,1,2,4,16.24842,-61.52742
17,2,4,1,48.863984,2.391671
17,2,4,4,48.863984,2.391671
19,1,2,1,16.20854,-61.46816
19,1,2,4,16.20854,-61.46816
00,2,4,4,43.96446,4.76493
08,2,4,1,48.88732594,2.37288558
08,2,4,4,48.88732594,2.37288558
02,2,4,1,43.93587,4.78171
02,2,4,4,43.93587,4.78171
10,2,4,4,43.07363,5.87392
11,2,4,1,48.883206,2.29664
11,2,4,4,48.883206,2.29664
09,1,3,1,43.11485,6.19324
09,1,3,4,43.11485,6.19324
11,2,4,1,48.848108,2.39826
11,2,4,4,48.848108,2.39826
11,2,4,1,48.96257,1.85741
11,2,4,4,48.96257,1.85741
17,2,4,1,48.863203,2.385653
17,2,4,4,48.863203,2.385653
19,2,4,1,48.61824,2.54624
19,2,4,4,48.61824,2.54624
18,2,4,4,48.849416,2.315065
19,2,4,1,48.61292,2.5478
19,2,4,4,48.61292,2.5478
09,2,4,1,48.85972,2.307836
09,2,4,4,48.85972,2.307836
11,2,4,1,45.68896095,5.9040665
11,2,4,3,45.68896095,5.9040665
14,2,4,1,48.74488166,2.4067322
14,2,4,4,48.74488166,2.4067322
10,2,3,3,48.7651,2.40799
19,2,4,1,45.74125,4.92
19,2,4,4,45.74125,4.92
17,2,3,4,48.915435,2.358131
14,2,7,1,45.71572,4.87812
14,2,7,4,45.71572,4.87812
08,2,4,1,48.89123,2.50777
08,2,4,4,48.89123,2.50777
20,2,4,1,48.54539,7.77202
20,2,4,4,48.54539,7.77202
15,2,3,1,48.95132889,2.32174873
15,2,3,3,48.95132889,2.32174873
13,2,3,4,48.81139904,2.21061632
17,2,4,1,48.54881,7.68409
17,2,4,4,48.54881,7.68409
10,2,3,1,48.82578224,2.20597158
10,2,3,2,48.82578224,2.20597158
13,2,4,1,48.55709,7.74759
13,2,4,4,48.55709,7.74759
00,2,3,4,48.90786019,2.2135473
17,2,3,1,43.23122,0.05477
17,2,3,3,43.23122,0.05477
23,2,4,1,48.92215265,2.23839927
23,2,4,3,48.92215265,2.23839927
23,2,4,4,48.92215265,2.23839927
15,2,4,4,47.830214,-1.847369
21,2,4,1,43.36618617,-1.76972888
21,2,4,4,43.36618617,-1.76972888
16,1,1,1,42.47639124,2.85367727
16,1,1,4,42.47639124,2.85367727
10,2,4,1,43.30427,-0.36683
10,2,4,3,43.30427,-0.36683
14,1,3,1,45.624813,-0.077832
14,1,3,3,45.624813,-0.077832
18,2,4,1,43.31285,-0.34554
18,2,4,3,43.31285,-0.34554
16,1,3,2,47.641856,1.424489
16,1,3,4,47.641856,1.424489
10,2,4,1,43.46484,-1.53677
10,2,4,4,43.46484,-1.53677
14,2,7,1,43.686654,1.451118
14,2,7,4,43.686654,1.451118
09,1,1,1,48.083034,2.461133
09,1,1,4,48.083034,2.461133
19,2,3,1,43.51277201,-1.43803619
19,2,3,4,43.51277201,-1.43803619
00,2,4,3,46.060654,3.920397
12,2,3,1,50.42998543,2.92210364
12,2,3,4,50.42998543,2.92210364
08,2,4,3,49.221318,2.911329
08,2,4,4,49.221318,2.911329
19,2,3,3,50.29717972,2.83822265
00,2,7,1,50.64869,3.06812
00,2,7,3,50.64869,3.06812
00,2,7,4,50.64869,3.06812
15,1,3,1,48.990695,6.380787
15,1,3,3,48.990695,6.380787
15,2,4,1,46.9926,3.16035
15,2,4,4,46.9926,3.16035
15,1,4,1,44.09326,1.103257
15,1,4,3,44.09326,1.103257
19,1,3,3,44.705815,-0.067806
14,2,4,1,47.75217,-3.37035
14,2,4,4,47.75217,-3.37035
09,1,3,1,43.725398,0.816121
09,1,3,3,43.725398,0.816121
09,1,3,1,47.601,3.9548
09,1,3,4,47.601,3.9548
10,2,4,1,47.7687,-3.3333
10,2,4,4,47.7687,-3.3333
18,1,3,1,45.701032,3.309867
18,1,3,3,45.701032,3.309867
11,2,4,1,47.73507,-3.38922
11,2,4,3,47.73507,-3.38922
14,1,3,1,47.29756667,-0.89289382
14,1,3,3,47.29756667,-0.89289382
16,2,3,1,44.395037,0.310627
16,2,3,2,44.395037,0.310627
13,2,4,4,48.6656,6.2081
19,1,3,1,43.592219,3.502579
19,1,3,3,43.592219,3.502579
14,1,3,1,47.630318,7.140062
14,1,3,4,47.630318,7.140062
18,2,4,1,49.27345,4.02403
18,2,4,4,49.27345,4.02403
09,2,3,3,46.600574,5.638985
18,2,4,1,48.978,4.356
18,2,4,4,48.978,4.356
08,2,4,1,45.203891,5.762485
08,2,4,3,45.203891,5.762485
12,2,4,1,47.45305,-0.53858
12,2,4,4,47.45305,-0.53858
18,2,3,1,49.407366,3.515692
18,2,3,3,49.407366,3.515692
19,2,4,1,47.9036,1.91845
19,2,4,4,47.9036,1.91845
23,2,4,1,48.00007,2.73165
23,2,4,4,48.00007,2.73165
04,1,3,3,43.873581,5.19664
08,2,4,4,45.02961,3.88473
08,1,3,4,46.418756,3.111164
08,2,3,1,46.0628,4.0598
08,2,3,3,46.0628,4.0598
15,1,3,3,43.728964,7.392941
12,2,4,1,47.56601,1.36621
12,2,4,4,47.56601,1.36621
11,1,4,1,49.232059,0.194653
11,1,4,3,49.232059,0.194653
18,2,4,1,45.18867,5.73326
18,2,4,4,45.18867,5.73326
20,1,3,3,49.129067,-0.44291
20,1,3,4,49.129067,-0.44291
14,2,4,1,45.15467,5.71229
14,2,4,3,45.15467,5.71229
04,1,3,4,44.549741,6.201503
09,2,4,1,46.78740113,1.65471375
09,2,4,4,46.78740113,1.65471375
14,1,3,4,43.134631,-1.266662
07,2,3,1,45.362191,6.304259
07,2,3,4,45.362191,6.304259
06,2,4,1,43.59832,3.87334
06,2,4,4,43.59832,3.87334
01,1,3,3,46.652478,2.256194
19,2,4,1,44.83603,-0.5877
19,2,4,4,44.83603,-0.5877
13,1,3,4,44.891337,4.661905
16,2,3,1,47.97970535,-4.103297
16,2,3,3,47.97970535,-4.103297
14,1,3,1,46.816097,-1.749669
14,1,3,3,46.816097,-1.749669
23,2,7,1,47.40592567,0.73736644
23,2,7,3,47.40592567,0.73736644
14,2,4,1,47.99701,-4.10903
14,2,4,4,47.99701,-4.10903
09,1,3,3,44.135514,4.209684
16,1,4,1,44.763632,1.060073
16,1,4,3,44.763632,1.060073
19,2,4,1,47.21993,5.97241
19,2,4,4,47.21993,5.97241
17,1,1,1,45.865585,4.305223
17,1,1,4,45.865585,4.305223
15,2,4,1,48.74682,-3.46207
15,2,4,4,48.74682,-3.46207
05,2,4,4,45.625368,-1.014166
16,1,1,1,43.844834,4.416826
16,1,1,3,43.844834,4.416826
02,2,4,2,43.34687,5.42739
15,1,3,1,49.135933,2.535653
15,1,3,3,49.135933,2.535653
06,2,4,1,43.33429,5.43206
06,2,4,3,43.33429,5.43206
12,2,3,3,-12.781743,45.278022
12,1,3,3,43.56438,5.02666
12,1,3,4,43.56438,5.02666
20,1,2,1,42.636149,8.967864
20,1,2,3,42.636149,8.967864
23,2,4,1,48.29166,4.0806
23,2,4,4,48.29166,4.0806
13,2,4,1,48.30382,4.06198
13,2,4,4,48.30382,4.06198
00,1,3,1,42.621881,8.907965
00,1,3,3,42.621881,8.907965
17,1,2,1,44.61404,4.40651
17,1,2,4,44.61404,4.40651
05,2,4,3,42.562631,3.03367
11,1,7,1,43.71235,7.32008
11,1,7,3,43.71235,7.32008
19,2,3,1,43.43081267,6.13472908
19,2,3,3,43.43081267,6.13472908
19,2,3,4,43.43081267,6.13472908
11,2,3,1,43.5594602,6.9681826
11,2,3,4,43.5594602,6.9681826
15,1,3,1,43.617264,6.713094
15,1,3,3,43.617264,6.713094
20,1,3,1,46.24847,5.23023
20,1,3,4,46.24847,5.23023
18,2,3,1,46.17641809,4.73873511
18,2,3,3,46.17641809,4.73873511
20,1,3,3,46.33419494,4.70182418
15,2,4,1,48.861934,2.2646
15,2,4,4,48.861934,2.2646
12,1,3,1,45.657524,5.894546
12,1,3,4,45.657524,5.894546
09,2,4,1,48.821752,2.317932
09,2,4,3,48.821752,2.317932
09,1,3,4,45.792469,4.304538
07,2,4,1,48.826916,2.390358
07,2,4,4,48.826916,2.390358
17,1,3,3,45.97834197,4.65611683
17,1,3,4,45.97834197,4.65611683
14,2,4,1,48.869102,2.310388
14,2,4,4,48.869102,2.310388
12,1,3,3,45.115162,-0.367398
12,1,3,4,45.115162,-0.367398
11,2,4,1,48.898197,2.352502
11,2,4,4,48.898197,2.352502
10,2,3,3,44.695431,-0.981018
10,2,3,4,44.695431,-0.981018
16,2,4,1,48.83486,2.405562
16,2,4,3,48.83486,2.405562
16,2,4,4,48.83486,2.405562
18,1,7,1,47.252742,-1.691208
18,1,7,3,47.252742,-1.691208
07,2,4,1,48.841434,2.254139
07,2,4,3,48.841434,2.254139
12,2,4,4,48.068284,-4.255413
12,2,4,4,48.851506,2.292034
12,1,3,1,49.169036,2.506278
12,1,3,3,49.169036,2.506278
14,2,4,1,48.84769922,2.39467674
14,2,4,4,48.84769922,2.39467674
15,1,3,1,49.228373,2.527869
15,1,3,3,49.228373,2.527869
21,2,4,1,48.852857,2.388506
21,2,4,4,48.852857,2.388506
13,2,4,1,48.880544,2.36618
13,2,4,4,48.880544,2.36618
17,1,7,1,45.7527,5.0145
17,1,7,3,45.7527,5.0145
14,1,1,4,50.95872,2.18233
02,2,4,1,48.869348,2.324831
02,2,4,4,48.869348,2.324831
15,1,2,1,48.6232,2.38567
15,1,2,4,48.6232,2.38567
15,2,4,1,48.858198,2.333218
15,2,4,4,48.858198,2.333218
17,1,1,1,48.83485312,2.17383374
17,1,1,3,48.83485312,2.17383374
16,2,4,1,48.879338,2.337456
16,2,4,4,48.879338,2.337456
00,2,4,1,48.76554,2.38308
00,2,4,4,48.76554,2.38308
14,1,1,1,48.831448,2.145949
14,1,1,4,48.831448,2.145949
17,2,3,1,48.79751,2.5471
17,2,3,4,48.79751,2.5471
11,2,3,1,48.95514588,2.34402036
11,2,3,4,48.95514588,2.34402036
18,1,1,1,48.986342,1.667313
18,1,1,4,48.986342,1.667313
01,2,3,4,48.91145,2.51835
07,2,4,1,45.75524,4.84281
07,2,4,4,45.75524,4.84281
10,2,3,1,48.88498653,2.24031262
10,2,3,4,48.88498653,2.24031262
06,1,1,1,48.81737044,2.42861395
06,1,1,4,48.81737044,2.42861395
10,2,3,1,48.90957374,2.21739873
10,2,3,3,48.90957374,2.21739873
10,2,3,4,48.90957374,2.21739873
08,2,4,1,43.387456,-1.659913
08,2,4,3,43.387456,-1.659913
07,2,4,1,45.73005,4.83802
07,2,4,4,45.73005,4.83802
07,2,3,1,48.93114696,2.24435225
07,2,3,4,48.93114696,2.24435225
15,1,2,1,49.257813,-0.729164
15,1,2,2,49.257813,-0.729164
01,2,3,4,48.7790297,2.28196514
17,1,3,3,49.046982,-0.793709
17,1,3,4,49.046982,-0.793709
17,2,2,1,14.61371,-61.05227
17,2,2,4,14.61371,-61.05227
21,2,3,1,48.8049481,2.32275926
21,2,3,4,48.8049481,2.32275926
20,2,4,1,50.939027,2.024636
20,2,4,3,50.939027,2.024636
20,2,4,4,50.939027,2.024636
23,2,3,4,48.79794567,2.3174639
03,2,4,1,45.74494,4.84249
03,2,4,4,45.74494,4.84249
13,2,3,1,48.91932903,2.31266606
13,2,3,4,48.91932903,2.31266606
17,1,3,4,47.87802982,-4.13470913
08,2,3,1,48.74747166,2.30381674
08,2,3,4,48.74747166,2.30381674
22,1,3,4,49.005771,-0.64697
11,2,4,1,48.662613,2.359664
11,2,4,4,48.662613,2.359664
17,1,3,1,48.709949,1.995562
17,1,3,3,48.709949,1.995562
09,1,4,1,-21.32376,55.44518
09,1,4,4,-21.32376,55.44518
09,2,4,3,42.934311,1.013443
02,1,1,1,14.60793,-61.0049
02,1,1,4,14.60793,-61.0049
20,2,4,1,48.6119,2.47902
20,2,4,4,48.6119,2.47902
05,2,3,3,48.827146,4.88667
09,1,3,4,42.68817,9.42019
07,1,3,1,45.6327942,5.76645952
07,1,3,2,45.6327942,5.76645952
08,2,3,4,48.97893202,2.46539667
16,2,4,1,48.31803,6.88637
16,2,4,4,48.31803,6.88637
11,2,4,1,-21.37028,55.633339
11,2,4,3,-21.37028,55.633339
15,2,3,1,48.183521,7.002963
15,2,3,3,48.183521,7.002963
05,1,3,1,48.97800304,2.43947702
05,1,3,4,48.97800304,2.43947702
16,2,4,1,43.94547,4.82799
16,2,4,4,43.94547,4.82799
03,1,3,1,49.57766263,0.24007916
03,1,3,2,49.57766263,0.24007916
03,1,3,3,49.57766263,0.24007916
11,2,3,4,50.10693,1.84534
22,2,4,4,48.7818,2.06134
05,2,4,1,43.943836,4.798252
05,2,4,3,43.943836,4.798252
05,2,4,4,43.943836,4.798252
20,2,4,1,48.77486,2.07451
20,2,4,4,48.77486,2.07451
16,2,3,1,44.04865,2.15812
16,2,3,4,44.04865,2.15812
03,1,1,1,47.67562186,1.40030758
03,1,1,3,47.67562186,1.40030758
03,1,1,4,47.67562186,1.40030758
17,2,9,1,47.946754,0.182177
17,2,9,4,47.946754,0.182177
19,2,4,1,48.94321,2.02895
19,2,4,3,48.94321,2.02895
09,1,4,4,48.818034,3.267612
19,2,3,4,48.95505,2.87241
18,2,4,1,49.28311,1.02422
18,2,4,3,49.28311,1.02422
12,2,3,1,43.79266,4.385036
12,2,3,4,43.79266,4.385036
17,2,3,1,47.601885,-2.862441
17,2,3,3,47.601885,-2.862441
19,2,7,1,43.649546,1.321836
19,2,7,2,43.649546,1.321836
12,1,7,1,49.41552,1.10719
12,1,7,4,49.41552,1.10719
13,1,3,1,45.57437195,3.74710593
13,1,3,3,45.57437195,3.74710593
20,1,3,1,45.318578,4.344932
20,1,3,3,45.318578,4.344932
16,2,6,1,44.593921,0.349545
16,2,6,3,44.593921,0.349545
22,2,4,1,45.76862554,4.88430583
22,2,4,3,45.76862554,4.88430583
19,1,3,1,46.419572,0.245073
19,1,3,4,46.419572,0.245073
17,1,4,1,46.489442,0.024673
17,1,4,3,46.489442,0.024673
22,2,4,1,45.69433,4.94612
22,2,4,3,45.69433,4.94612
20,2,4,3,43.31395837,-0.40698767
08,1,3,1,43.49091,3.190283
08,1,3,3,43.49091,3.190283
16,1,3,1,48.97456,2.8151
16,1,3,3,48.97456,2.8151
16,1,3,4,48.97456,2.8151
14,2,3,4,48.438042,0.086459
20,2,3,3,47.55183684,7.47921677
20,2,3,4,47.55183684,7.47921677
16,2,4,1,48.40007929,2.71421601
16,2,4,4,48.40007929,2.71421601
14,1,3,3,47.83892317,-3.84500752
07,2,7,1,50.6801,3.16419
07,2,7,4,50.6801,3.16419
17,2,3,3,49.821823,3.138254
14,2,4,1,46.198033,6.236187
14,2,4,4,46.198033,6.236187
21,1,7,3,50.64497,3.07099
14,2,4,1,47.563183,6.626651
14,2,4,3,47.563183,6.626651
20,1,3,1,48.02600713,0.16911864
20,1,3,3,48.02600713,0.16911864
19,2,3,1,50.16,3.16
19,2,3,3,50.16,3.16
15,2,3,1,47.6700754,6.91937573
15,2,3,4,47.6700754,6.91937573
11,2,4,1,47.98249,0.22891
11,2,4,4,47.98249,0.22891
15,2,4,1,43.327138,-1.035959
15,2,4,3,43.327138,-1.035959
10,2,3,1,43.167091,-1.233191
10,2,3,3,43.167091,-1.233191
18,2,4,1,45.69426,4.94618
18,2,4,4,45.69426,4.94618
08,1,4,1,45.39507727,6.31093245
08,1,4,4,45.39507727,6.31093245
23,2,7,3,45.5931,4.77293
23,2,7,4,45.5931,4.77293
15,2,4,1,48.2387,4.4644
15,2,4,3,48.2387,4.4644
15,1,4,1,45.842658,0.005836
15,1,4,4,45.842658,0.005836
16,2,4,1,48.5546,7.7558
16,2,4,3,48.5546,7.7558
12,1,4,1,44.414541,4.398629
12,1,4,4,44.414541,4.398629
03,2,4,2,47.512193,5.100637
03,2,4,4,47.512193,5.100637
17,2,4,1,48.80153,7.77821
17,2,4,4,48.80153,7.77821
15,1,4,3,46.775263,-1.906819
07,2,4,1,43.32973,-0.35595
07,2,4,4,43.32973,-0.35595
18,1,3,1,46.759364,-1.221537
18,1,3,4,46.759364,-1.221537
00,2,4,4,43.46055,-1.54655
15,2,4,1,49.2585905,1.7729616
15,2,4,3,49.2585905,1.7729616
15,2,4,1,50.94307,1.87189
15,2,4,3,50.94307,1.87189
06,1,3,2,44.045421,3.86988
06,1,3,3,44.045421,3.86988
09,1,3,1,47.99841298,5.52131653
09,1,3,2,47.99841298,5.52131653
08,1,1,1,47.88882481,7.37783029
08,1,1,4,47.88882481,7.37783029
16,2,4,1,49.4209,2.8267
16,2,4,3,49.4209,2.8267
20,2,4,1,43.591554,1.295909
20,2,4,3,43.591554,1.295909
00,1,1,3,48.279109,7.444096
13,1,1,1,50.46244698,2.69592737
13,1,1,3,50.46244698,2.69592737
20,2,7,1,50.63288,2.99074
20,2,7,2,50.63288,2.99074
20,2,7,4,50.63288,2.99074
23,1,2,1,4.99934021,-52.45614231
23,1,2,2,4.99934021,-52.45614231
17,1,4,1,16.236343,-61.663812
17,1,4,3,16.236343,-61.663812
14,2,7,1,50.59675,3.03723
14,2,7,4,50.59675,3.03723
07,2,4,1,50.9973,2.12318
07,2,4,3,50.9973,2.12318
18,1,3,1,48.843251,1.425669
18,1,3,3,48.843251,1.425669
18,1,3,4,48.843251,1.425669
11,2,3,1,50.41598,3.1366
11,2,3,3,50.41598,3.1366
15,1,3,3,48.500562,2.910476
15,1,3,4,48.500562,2.910476
21,1,3,3,48.961018,1.625118
10,2,4,3,47.66159,-2.72145
07,1,3,1,43.250251,6.546902
07,1,3,3,43.250251,6.546902
10,2,3,1,47.68434,-2.76666
10,2,3,4,47.68434,-2.76666
08,2,4,1,47.67338,-2.76296
08,2,4,4,47.67338,-2.76296
15,1,1,1,47.72523,3.750919
15,1,1,3,47.72523,3.750919
15,1,1,4,47.72523,3.750919
11,2,4,1,47.64658,-2.75916
11,2,4,4,47.64658,-2.75916
10,1,3,1,49.316821,3.674897
10,1,3,2,49.316821,3.674897
21,1,3,4,47.9972499,6.95396278
14,1,3,3,45.00600781,5.2953887
14,2,4,1,49.26834,4.03523
14,2,4,4,49.26834,4.03523
09,1,3,3,44.63561236,4.09955882
09,2,4,1,49.224834,4.096626
09,2,4,4,49.224834,4.096626
16,1,7,3,45.913855,4.753368
16,1,7,4,45.913855,4.753368
20,2,7,1,43.614221,1.285585
20,2,7,3,43.614221,1.285585
07,2,4,1,49.26233,4.00958
07,2,4,4,49.26233,4.00958
17,1,3,3,45.872199,1.502992
18,1,3,1,48.77832678,-0.82402997
18,1,3,2,48.77832678,-0.82402997
14,1,4,4,44.17383,0.63514
21,1,3,3,48.156941,-1.192323
07,2,3,1,44.2007701,0.62249243
07,2,3,4,44.2007701,0.62249243
14,1,3,1,50.278878,3.19979
14,1,3,4,50.278878,3.19979
17,2,4,1,47.23295,-1.56651
17,2,4,4,47.23295,-1.56651
08,2,4,1,50.299459,3.537029
08,2,4,3,50.299459,3.537029
14,2,6,1,45.38872,4.29839
14,2,6,3,45.38872,4.29839
00,1,1,1,43.29105,5.36401
00,1,1,4,43.29105,5.36401
10,1,1,1,43.13273225,5.98254819
10,1,1,3,43.13273225,5.98254819
22,1,7,4,48.60139,7.73374
21,2,4,1,43.88454,-0.47609
21,2,4,3,43.88454,-0.47609
13,1,1,1,48.74751,2.32702
13,1,1,4,48.74751,2.32702
09,1,1,1,48.595,2.442
09,1,1,4,48.595,2.442
00,2,4,1,47.3953,0.69984
00,2,4,3,47.3953,0.69984
00,2,4,4,47.3953,0.69984
19,2,4,1,48.13683218,-1.69086413
19,2,4,4,48.13683218,-1.69086413
08,1,1,1,48.836585,2.089222
08,1,1,4,48.836585,2.089222
18,2,4,1,48.34371,-1.19651
18,2,4,4,48.34371,-1.19651
08,1,1,1,48.91722644,2.22191709
08,1,1,4,48.91722644,2.22191709
09,2,4,1,43.41242,3.68219
09,2,4,4,43.41242,3.68219
03,1,1,4,48.784351,2.034436
10,1,1,1,48.8482366,2.24712789
10,1,1,4,48.8482366,2.24712789
23,2,4,1,43.617433,3.885695
23,2,4,4,43.617433,3.885695
15,1,1,4,48.93388142,2.38635991
23,1,1,1,49.03197268,2.19988763
23,1,1,4,49.03197268,2.19988763
20,2,4,1,43.62695,3.86983
20,2,4,4,43.62695,3.86983
08,1,1,1,48.93857335,2.41640267
08,1,1,4,48.93857335,2.41640267
09,1,1,1,48.82050762,2.40183223
09,1,1,4,48.82050762,2.40183223
08,2,4,1,43.61347,3.89815
08,2,4,3,43.61347,3.89815
20,1,1,1,48.76210053,2.38167667
20,1,1,4,48.76210053,2.38167667
14,2,4,1,44.8326,-0.5602
14,2,4,4,44.8326,-0.5602
17,1,1,1,43.606143,1.392959
17,1,1,4,43.606143,1.392959
16,1,3,1,46.99404207,1.91757095
16,1,3,3,46.99404207,1.91757095
18,2,4,3,43.875546,5.405831
18,2,7,1,43.62564,1.3324
18,2,7,4,43.62564,1.3324
22,2,7,1,48.62014647,7.73129851
22,2,7,2,48.62014647,7.73129851
08,2,4,1,48.010389,-4.095599
08,2,4,4,48.010389,-4.095599
02,2,4,1,44.04451,5.05098
02,2,4,4,44.04451,5.05098
07,2,4,1,43.46688,4.94122
07,2,4,4,43.46688,4.94122
09,2,4,1,49.02647,1.15572
09,2,4,4,49.02647,1.15572
18,1,4,1,48.48563,-2.71583
18,1,4,4,48.48563,-2.71583
18,2,7,1,43.40334,5.05107
18,2,7,4,43.40334,5.05107
10,1,3,1,48.725539,7.231643
10,1,3,3,48.725539,7.231643
10,1,3,4,48.725539,7.231643
11,2,3,1,49.141768,6.607401
11,2,3,3,49.141768,6.607401
07,2,4,1,45.159,1.54045
07,2,4,4,45.159,1.54045
02,2,4,3,44.927928,2.441839
11,1,3,3,49.054565,6.030819
11,2,4,1,43.29,5.44
11,2,4,3,43.29,5.44
10,2,4,1,-22.27481,166.44279
10,2,4,4,-22.27481,166.44279
12,2,3,1,-12.78324,45.22342
12,2,3,4,-12.78324,45.22342
08,2,4,1,43.54250725,5.4553732
08,2,4,4,43.54250725,5.4553732
17,2,4,1,48.2869,4.082
17,2,4,4,48.2869,4.082
15,2,4,1,-20.89203,55.46084
15,2,4,4,-20.89203,55.46084
12,2,4,1,48.30738,4.08198
12,2,4,3,48.30738,4.08198
12,2,4,4,48.30738,4.08198
16,2,4,1,44.96381,4.85126
16,2,4,4,44.96381,4.85126
17,2,4,1,43.82539,5.78792
17,2,4,4,43.82539,5.78792
15,2,3,1,14.62044,-61.04352
15,2,3,4,14.62044,-61.04352
06,2,4,1,48.900909,2.337168
06,2,4,4,48.900909,2.337168
08,2,4,1,45.78097439,4.80536564
08,2,4,4,45.78097439,4.80536564
11,2,4,1,48.893086,2.343245
11,2,4,3,48.893086,2.343245
09,2,4,1,48.840883,2.30589
09,2,4,4,48.840883,2.30589
23,2,4,1,48.858147,2.382211
23,2,4,4,48.858147,2.382211
12,2,4,1,48.71416,2.47914
12,2,4,3,48.71416,2.47914
12,2,4,1,48.867447,2.326224
12,2,4,4,48.867447,2.326224
15,2,3,1,48.79312,2.39551
15,2,3,4,48.79312,2.39551
17,2,3,1,48.766158,2.368382
17,2,3,4,48.766158,2.368382
16,2,3,1,48.8571,2.49173
16,2,3,4,48.8571,2.49173
11,2,4,1,43.14272,6.01248
11,2,4,3,43.14272,6.01248
15,2,3,2,48.78217,2.45402
16,2,4,1,48.812896,2.486704
16,2,4,4,48.812896,2.486704
07,2,3,1,48.71731,2.53636
07,2,3,4,48.71731,2.53636
02,2,3,1,48.96235311,2.55922313
02,2,3,4,48.96235311,2.55922313
22,2,3,1,48.9699287,2.36583495
22,2,3,3,48.9699287,2.36583495
15,2,3,1,48.96559,2.3631
15,2,3,4,48.96559,2.3631
18,2,4,1,48.86794245,2.54722953
18,2,4,3,48.86794245,2.54722953
19,1,3,4,48.92438,2.56946
13,2,4,1,48.91941196,2.41973697
13,2,4,4,48.91941196,2.41973697
09,2,3,1,48.90612407,2.48118877
09,2,3,4,48.90612407,2.48118877
02,2,3,1,48.91531404,2.3712838
02,2,3,4,48.91531404,2.3712838
17,2,4,1,48.81918,2.20738
17,2,4,4,48.81918,2.20738
19,2,4,1,48.88929827,2.22008541
19,2,4,4,48.88929827,2.22008541
17,2,3,1,48.89229,2.20953
17,2,3,4,48.89229,2.20953
18,2,3,1,48.79528,2.27431
18,2,3,4,48.79528,2.27431
20,2,3,4,48.82055286,2.23747149
10,2,3,1,48.81882684,2.23466367
10,2,3,4,48.81882684,2.23466367
16,2,4,1,48.83040951,2.28006721
16,2,4,4,48.83040951,2.28006721
14,2,3,1,48.90896929,2.29976856
14,2,3,4,48.90896929,2.29976856
22,2,3,1,48.77070414,2.24819273
22,2,3,4,48.77070414,2.24819273
17,2,3,1,48.84421884,2.2375913
17,2,3,4,48.84421884,2.2375913
19,2,3,4,48.90555369,2.26632334
17,1,3,1,49.086234,2.542343
17,1,3,4,49.086234,2.542343
17,2,4,3,49.550315,2.514367
14,1,4,3,44.160619,0.677226
16,2,3,1,50.675161,2.041719
16,2,3,3,50.675161,2.041719
19,1,3,3,45.144674,4.932228
17,1,4,3,49.154801,2.348821
07,2,2,1,-21.379552,55.606393
07,2,2,3,-21.379552,55.606393
14,1,3,1,43.14601,2.707787
14,1,3,3,43.14601,2.707787
14,1,3,4,43.14601,2.707787
18,1,3,1,44.098943,4.902673
18,1,3,3,44.098943,4.902673
18,2,3,3,43.18581,0.17267
16,1,1,4,49.312673,0.818439
15,1,3,1,47.648058,-3.036861
15,1,3,3,47.648058,-3.036861
15,1,3,4,47.648058,-3.036861
19,1,3,1,50.889262,2.233111
19,1,3,3,50.889262,2.233111
18,1,3,3,48.437664,3.142508
18,1,3,4,48.437664,3.142508
17,1,3,4,48.690904,3.152819
15,1,3,1,49.450076,1.504462
15,1,3,3,49.450076,1.504462
08,1,3,1,43.905895,1.332865
08,1,3,3,43.905895,1.332865
06,1,3,1,43.636898,1.005056
06,1,3,3,43.636898,1.005056
06,2,3,1,46.901009,4.759998
06,2,3,3,46.901009,4.759998
08,2,3,2,47.512371,3.840006
11,1,3,4,43.473679,2.866831
12,1,3,3,49.321052,-1.679428
19,2,6,1,48.676539,-1.019067
19,2,6,3,48.676539,-1.019067
07,1,3,1,48.577927,-3.329598
07,1,3,2,48.577927,-3.329598
17,1,3,1,47.57536,-2.017547
17,1,3,3,47.57536,-2.017547
16,2,4,1,47.626623,2.744042
16,2,4,3,47.626623,2.744042
03,1,3,1,48.015485,1.799666
03,1,3,3,48.015485,1.799666
21,2,4,1,48.127605,-2.036532
21,2,4,3,48.127605,-2.036532
14,1,4,3,46.769989,2.539169
19,1,3,1,48.033544,-2.009353
19,1,3,3,48.033544,-2.009353
14,2,2,1,45.88466,0.592597
14,2,2,3,45.88466,0.592597
04,1,3,2,45.217856,4.581063
20,2,3,1,44.07725,5.994447
